,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,상의_옷깃,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,아우터_옷깃,아우터_서브색상,아우터_넥라인,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_서브색상,원피스_옷깃
1333,599198,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,그레이,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1334,599199,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,그레이,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1335,599200,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,그레이,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1336,599201,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],스키니,노멀,그레이,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1337,599202,아방가르드,"하의, 상의",3,발목,그레이,,팬츠,"['셔링', '롤업']",['우븐'],['무지'],와이드,노멀,블랙,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1338,599205,아방가르드,"하의, 상의",3,발목,그레이,,팬츠,"['셔링', '롤업']",['우븐'],['무지'],와이드,노멀,블랙,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1339,599206,아방가르드,"하의, 상의",3,발목,그레이,,팬츠,"['셔링', '롤업']",['우븐'],['무지'],와이드,노멀,블랙,블라우스,"['셔링', '플레어', '슬릿', '비대칭']",7부소매,['시폰'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1340,604745,아방가르드,"아우터, 하의, 상의",10,,화이트,,,,,,,,핑크,,,7부소매,,,,,화이트,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1341,604765,아방가르드,"아우터, 하의, 상의",10,,그레이,,,,,,,,화이트,,,긴팔,,,,,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1342,604766,아방가르드,"아우터, 하의, 상의",10,,그레이,,,,,,,,화이트,,,긴팔,,,,,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1343,604767,아방가르드,"아우터, 하의, 상의",10,발목,그레이,,팬츠,,['우븐'],['무지'],루즈,,화이트,티셔츠,,긴팔,['우븐'],['무지'],터틀넥,노멀,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1344,604768,아방가르드,"아우터, 하의, 상의",10,,그레이,,,,,,,,화이트,,,긴팔,,,,,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1345,604769,아방가르드,"아우터, 하의, 상의",10,,그레이,,,,,,,,화이트,티셔츠,,긴팔,['우븐'],['무지'],터틀넥,노멀,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1346,604770,아방가르드,"아우터, 하의, 상의",10,,그레이,,,,,,,,화이트,,,긴팔,,,,,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1347,604771,아방가르드,"아우터, 하의, 상의",10,발목,그레이,,팬츠,,['우븐'],['무지'],루즈,,화이트,,,긴팔,,,,,,,크롭,,재킷,"['드롭숄더', '포켓', '더블브레스티드']",,['가죽'],['무지'],루즈,테일러드칼라,,,,,,,,,,,,,
1348,617666,아방가르드,"하의, 상의",3,발목,,,팬츠,,['데님'],['무지'],노멀,롱,블랙,블라우스,['비대칭'],긴팔,['우븐'],['그래픽'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1349,617668,아방가르드,"하의, 상의",3,발목,,,팬츠,,['데님'],['무지'],노멀,롱,네이비,블라우스,['비대칭'],긴팔,['우븐'],['그래픽'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1350,617884,아방가르드,"하의, 상의",3,발목,베이지,,팬츠,,['우븐'],['무지'],와이드,노멀,베이지,니트웨어,['퍼프'],긴팔,['니트'],['무지'],터틀넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1351,618970,아방가르드,"하의, 상의",3,발목,블루,,청바지,,['데님'],['무지'],스키니,노멀,스카이블루,니트웨어,,긴팔,['니트'],['지그재그'],터틀넥,오버사이즈,레드,,,,,,,,,,,,,,,,,,,,,,,
1352,619191,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,['롤업'],['코듀로이'],['무지'],와이드,노멀,그레이,니트웨어,,긴팔,['니트'],,후드,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1353,619193,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,['롤업'],['코듀로이'],['무지'],와이드,,그레이,니트웨어,,긴팔,['니트'],,후드,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1354,619195,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,['롤업'],['코듀로이'],['무지'],와이드,,그레이,니트웨어,,긴팔,['니트'],,후드,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1355,626688,아방가르드,"하의, 상의",3,,화이트,,,,,,,노멀,베이지,티셔츠,"['비대칭', '드롭숄더']",긴팔,['저지'],['믹스'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1356,626690,아방가르드,"하의, 상의",3,,화이트,,,,,,,노멀,라벤더,티셔츠,"['비대칭', '드롭숄더']",긴팔,['저지'],['믹스'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1357,626694,아방가르드,"하의, 상의",3,,화이트,,,,,,,노멀,베이지,티셔츠,"['비대칭', '드롭숄더']",긴팔,['저지'],['믹스'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1358,626717,아방가르드,"하의, 상의",3,,화이트,,,,,,,노멀,베이지,티셔츠,"['비대칭', '드롭숄더']",7부소매,['저지'],['믹스'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1359,626877,아방가르드,"하의, 상의",3,발목,스카이블루,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1360,626884,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1361,626892,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1362,626895,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1363,626897,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1364,626903,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1365,626904,아방가르드,"하의, 상의",3,발목,스카이블루,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1366,626912,아방가르드,"하의, 상의",3,발목,,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1367,626915,아방가르드,"하의, 상의",3,발목,스카이블루,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1368,626918,아방가르드,"하의, 상의",3,발목,스카이블루,,청바지,,['데님'],,노멀,노멀,블루,티셔츠,['비대칭'],긴팔,['저지'],['믹스'],라운드넥,루즈,화이트,,,,,,,,,,,,,,,,,,,,,,,
1369,64275,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1370,64276,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1371,64277,아방가르드,"아우터, 하의",4,니렝스,,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1372,64278,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1373,64279,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,하프,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,,,,,,,,,,,,,,
1374,64284,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1375,64285,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1376,64287,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,,,루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1377,64288,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1378,64289,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1379,64290,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,,긴팔,['퍼'],,루즈,,,,,,,,,,,,,,
1380,64295,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1381,64296,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1382,64297,아방가르드,"아우터, 하의",4,니렝스,블랙,,팬츠,,['가죽'],['무지'],루즈,,,,,,,,,,,,노말,베이지,재킷,['포켓'],긴팔,['퍼'],,루즈,피터팬칼라,,,,,,,,,,,,,
1383,67525,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1384,67526,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1385,67527,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1386,67528,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1387,67532,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,['띠'],긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1388,67533,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1389,67535,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1390,67536,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1391,67537,아방가르드,"원피스, 상의",5,,,,,,,,,,,니트웨어,,,['니트'],,라운드넥,타이트,,,,,,,,,,,,,,미디,베이지,드레스,"['더블브레스티드', '포켓', '띠']",긴팔,['우븐'],['무지'],오프숄더,노멀,블랙,
1392,751509,아방가르드,"하의, 상의",3,미디,,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1393,751510,아방가르드,"하의, 상의",3,미디,,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1394,751513,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1395,751514,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1396,751515,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1397,751516,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1398,751517,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1399,751518,아방가르드,"하의, 상의",3,미디,브라운,,스커트,['비대칭'],['스웨이드'],['무지'],와이드,,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1400,777554,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,"['비대칭', '플레어']",['울/캐시미어'],['무지'],루즈,,베이지,니트웨어,['니트꽈베기'],긴팔,['니트'],,유넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1401,777555,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,"['비대칭', '플레어']",['울/캐시미어'],,루즈,,베이지,니트웨어,,긴팔,['니트'],,유넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1402,777561,아방가르드,"하의, 상의",3,니렝스,,,스커트,"['비대칭', '플레어', '러플']",['울/캐시미어'],['무지'],루즈,,베이지,니트웨어,['니트꽈베기'],긴팔,['니트'],,라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1403,777562,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,"['비대칭', '플레어']",['울/캐시미어'],['무지'],루즈,,베이지,니트웨어,['니트꽈베기'],긴팔,"['니트', '울/캐시미어']",,,루즈,,,,,,,,,,,,,,,,,,,,,,,,
1404,777563,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,['비대칭'],['울/캐시미어'],['무지'],루즈,,베이지,니트웨어,['니트꽈베기'],긴팔,"['니트', '울/캐시미어']",,,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1405,777564,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,"['비대칭', '러플', '플레어']",['울/캐시미어'],['무지'],루즈,,베이지,니트웨어,['니트꽈베기'],긴팔,['니트'],,유넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1406,777566,아방가르드,"하의, 상의",3,니렝스,민트,,스커트,"['플레어', '러플', '비대칭']",['울/캐시미어'],['무지'],루즈,롱,베이지,니트웨어,['니트꽈베기'],긴팔,"['니트', '울/캐시미어']",,유넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,
1407,816988,아방가르드,"하의, 상의",3,미디,블랙,베이지,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1408,816989,아방가르드,"하의, 상의",3,미디,블랙,베이지,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1409,816992,아방가르드,"하의, 상의",3,미디,블랙,베이지,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1410,816993,아방가르드,"하의, 상의",3,미디,블랙,베이지,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1411,816997,아방가르드,"하의, 상의",3,미디,베이지,그린,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1412,816998,아방가르드,"하의, 상의",3,미디,블랙,베이지,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1413,816999,아방가르드,"하의, 상의",3,미디,베이지,그린,스커트,['비대칭'],['메시'],['무지'],와이드,,블랙,티셔츠,,반팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1414,817017,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1415,817018,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1416,817019,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1417,817023,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1418,817024,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1419,817025,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1420,817026,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1421,817027,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1422,817028,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1423,817029,아방가르드,"하의, 상의",3,발목,화이트,블랙,스커트,,,['스트라이프'],스키니,,블랙,티셔츠,,반팔,['우븐'],['레터링'],라운드넥,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
1424,817032,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1425,817033,아방가르드,"하의, 상의",3,니렝스,화이트,블랙,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,블랙,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1426,817034,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1427,817035,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1428,817039,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1429,817042,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1430,817043,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1431,817044,아방가르드,"하의, 상의",3,니렝스,블랙,화이트,스커트,['비대칭'],['우븐'],['스트라이프'],노멀,,네이비,니트웨어,,반팔,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1432,817045,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1433,817046,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1434,817047,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1435,817048,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1436,817049,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1437,817052,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1438,817053,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1439,817054,아방가르드,"하의, 상의",3,미디,화이트,블랙,스커트,['플레어'],['우븐'],['스트라이프'],노멀,,화이트,블라우스,"['퍼프', '레이스']",7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
1440,819513,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
1441,819514,아방가르드,"하의, 상의",3,니렝스,브라운,베이지,스커트,"['페플럼', '플레어', '단추', '비대칭', '슬릿']",['우븐'],['믹스'],루즈,노멀,블랙,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,,,,,,,,,,,,,,,
