,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_넥라인,상의_서브색상,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃,하의_서브색상,원피스_옷깃
730,676339,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
731,676342,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
732,676343,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
733,676344,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
734,676345,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
735,676346,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
736,676347,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
737,676348,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
738,676349,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
739,676352,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
740,676353,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
741,676354,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
742,676355,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
743,676356,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
744,676357,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
745,676358,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
746,676359,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
747,676362,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
748,676363,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
749,676364,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
750,676365,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
751,676366,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
752,676372,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
753,676373,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
754,676374,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
755,676375,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
756,676376,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,브라운,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
757,676377,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
758,676378,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
759,676379,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
760,676382,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
761,676383,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
762,676384,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
763,676385,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
764,676386,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],['무지'],루즈,,,,,,,,,,롱,블랙,점퍼,,,긴팔,['무스탕'],['무지'],노멀,,,,화이트,,,,,,,,,,,,,
765,676442,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
766,676443,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
767,676444,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
768,676445,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
769,676446,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
770,676447,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
771,676448,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
772,676449,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
773,676452,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
774,676453,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
775,676454,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
776,676455,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
777,676456,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
778,676457,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
779,676458,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
780,676459,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
781,676462,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
782,676463,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
783,676464,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
784,676465,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
785,676466,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
786,676467,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,블랙,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,,,,,,,,,,,,,,
787,676468,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
788,676469,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
789,676472,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
790,676473,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
791,676474,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
792,676475,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
793,676476,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
794,676477,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
795,676478,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
796,676479,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
797,676482,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
798,676483,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
799,676484,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
800,676485,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
801,676486,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
802,676487,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,,노말,브라운,점퍼,,"['버클', '지퍼']",긴팔,"['무스탕', '퍼']",['무지'],노멀,['롤업'],,,블랙,,,,,,,,,,,,,
803,701550,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
804,701551,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
805,701552,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
806,701553,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
807,701554,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,카키,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
808,701555,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,카키,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
809,701560,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
810,701561,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
811,701562,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
812,701563,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,노멀,카키,티셔츠,"['컷아웃', '플리츠']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
813,701564,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,브라운,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
814,701565,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,브라운,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
815,701566,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,브라운,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
816,701567,웨스턴,"하의, 상의",3,,화이트,,,,,노멀,브라운,티셔츠,"['단추', '슬릿']",반팔,['린넨'],['무지'],브이넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
817,740102,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
818,740103,웨스턴,"하의, 상의",3,미니,베이지,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,화이트,
819,740104,웨스턴,"하의, 상의",3,미니,,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
820,740105,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
821,740106,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
822,740107,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
823,740108,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
824,740111,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
825,740112,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
826,740113,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
827,740114,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,블랙,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,밴드칼라,,
828,740115,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
829,740116,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
830,740117,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
831,740118,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
832,740121,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,밴드칼라,,
833,740122,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,밴드칼라,,
834,740123,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,밴드칼라,,
835,740124,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
836,740125,웨스턴,"하의, 상의",3,미니,블랙,스커트,['가죽'],['무지'],노멀,,화이트,티셔츠,,긴팔,['저지'],,,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,밴드칼라,,
837,777504,웨스턴,"하의, 상의",3,미디,,스커트,['스웨이드'],,와이드,노멀,베이지,니트웨어,,긴팔,['니트'],,터틀넥,타이트,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
838,777505,웨스턴,"하의, 상의",3,미디,블랙,스커트,['스웨이드'],,와이드,노멀,베이지,니트웨어,,긴팔,['니트'],,터틀넥,타이트,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,와인,
839,777506,웨스턴,"하의, 상의",3,미디,블랙,스커트,['스웨이드'],['무지'],와이드,노멀,베이지,니트웨어,,긴팔,['니트'],['무지'],터틀넥,타이트,,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,와인,
840,783663,웨스턴,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,크롭,화이트,셔츠,,긴팔,['우븐'],['체크'],,루즈,,,,,,,,,,,,블랙,,,,,,,,,,,,셔츠칼라,,
841,79322,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,노멀,브라운,티셔츠,['셔링'],긴팔,['저지'],['무지'],브이넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
842,810786,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
843,810793,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
844,810794,웨스턴,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,와인,니트웨어,,긴팔,['니트'],['무지'],라운드넥,루즈,,,,,,,,,,"['플리츠', '셔링']",,,,,,,,,,,,,,,,
