,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_프린트,아우터_넥라인,아우터_핏,원피스_기장,원피스_카테고리,원피스_프린트,원피스_핏,원피스_색상,원피스_소매기장,하의_기장,하의_색상,하의_카테고리,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_소재,아우터_소재,하의_디테일,하의_서브색상,상의_서브색상,아우터_서브색상,아우터_옷깃,원피스_디테일,원피스_소재,원피스_넥라인,상의_옷깃,원피스_서브색상,원피스_옷깃
8243,889149,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],와이드,롱,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,루즈,['저지'],,,,,,,,,,,,
8244,889150,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],와이드,롱,블랙,티셔츠,,긴팔,['저지'],['무지'],라운드넥,루즈,['저지'],,,,,,,,,,,,
8245,891085,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8246,891088,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8247,891089,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8248,891090,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8249,891091,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8250,891092,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8251,891093,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8252,891094,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8253,891095,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네온,조거팬츠,,루즈,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8254,891098,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,네온,,,,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,,,,,레드,,,,,,,,
8255,891100,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,네온,조거팬츠,,,노멀,블랙,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['저지'],,,,레드,,,,,,,,
8256,898811,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8257,898812,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8258,898813,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8259,898814,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8260,898815,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8261,898816,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8262,898817,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8263,898820,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8264,898821,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8265,898822,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8266,898823,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8267,898824,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8268,898825,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8269,898826,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8270,898827,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8271,898830,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],노멀,,실버,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,['우븐'],,,,,,,,,,,,
8272,900395,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8273,900396,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8274,900397,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8275,900398,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8276,900399,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8277,900402,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8278,900403,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8279,900404,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8280,900405,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8281,900406,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8282,900407,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8283,900408,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8284,900409,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8285,900412,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8286,900413,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8287,900414,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8288,900415,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8289,900416,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8290,900417,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8291,900418,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8292,900419,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,니트웨어,,긴팔,['니트'],['무지'],,노멀,['니트'],,,,,,,,,,,,
8293,900422,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8294,900423,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8295,900424,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8296,900425,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8297,900426,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8298,900427,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8299,900428,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8300,900429,스포티,"하의, 상의",3,,,,,,,,,,,,,,,맥시,베이지,팬츠,['무지'],루즈,크롭,베이지,후드티,,긴팔,['니트'],['무지'],후드,노멀,['니트'],,,,,,,,,,,,
8301,900432,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8302,900433,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8303,900434,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8304,900435,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8305,900436,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8306,900437,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8307,900438,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8308,900439,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8309,900442,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8310,900443,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8311,900444,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8312,900445,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8313,900446,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8314,900447,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8315,900448,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8316,900449,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8317,900452,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8318,900453,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8319,900454,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8320,900455,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8321,900456,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8322,900457,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8323,900458,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8324,900459,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8325,900462,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8326,900463,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8327,900464,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8328,900465,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,조거팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],,루즈,['저지'],,['셔링'],,,,,,,,,,
8329,900466,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8330,900467,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8331,900468,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8332,900469,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8333,900472,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8334,900473,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,['셔링'],,,,,,,,,,
8335,900474,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8336,900475,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8337,900476,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8338,900477,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8339,900478,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8340,900479,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8341,900482,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,베이지,팬츠,['무지'],와이드,크롭,베이지,후드티,,긴팔,['저지'],['무지'],후드,루즈,['저지'],,,,,,,,,,,,
8342,900688,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,,베이지,티셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['우븐'],,,,,,,,,,,,
8343,900689,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,,베이지,티셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['우븐'],,,,,,,,,,,,
8344,900690,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,조거팬츠,['무지'],노멀,노멀,베이지,탑,,긴팔,['우븐'],['레터링'],라운드넥,루즈,['저지'],,,,,,,,,,,,
8345,900694,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,노멀,베이지,티셔츠,,긴팔,['저지'],,,루즈,['우븐'],,,,,,,,,,,,
8346,900695,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,노멀,베이지,티셔츠,,긴팔,['저지'],,,루즈,['우븐'],,,,,,,,,,,,
8347,900696,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,노멀,베이지,티셔츠,,긴팔,['저지'],,,루즈,['우븐'],,,,,,,,,,,,
8348,900698,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,,베이지,티셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['우븐'],,,,,,,,,,,,
8349,900699,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,,베이지,티셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['우븐'],,,,,,,,,,,,
8350,900700,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,팬츠,['무지'],노멀,,베이지,티셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['우븐'],,,,,,,,,,,,
8351,904611,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,롱,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,,화이트,,,,,,,,,
8352,904612,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,롱,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,,화이트,,,,,,,,,
8353,904613,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,롱,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,,화이트,,,,,,,,,
8354,904614,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,롱,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,,화이트,,,,,,,,,
8355,904621,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8356,904622,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8357,904623,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8358,904624,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8359,904625,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8360,904628,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8361,904629,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8362,904630,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8363,904631,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8364,904632,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
8365,904633,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미니,블랙,팬츠,['무지'],스키니,,레드,티셔츠,,반팔,"['저지', '우븐']",['무지'],라운드넥,루즈,['저지'],,['스트링'],화이트,,,,,,,,,
