,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,하의_디테일,아우터_서브색상,아우터_디테일,아우터_넥라인,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_넥라인,상의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,상의_프린트,상의_옷깃,상의_서브색상,하의_서브색상,원피스_넥라인,원피스_서브색상,원피스_옷깃
4533,941367,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],,루즈,,,,,,,,,['무지'],,,,,,
4534,941368,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,,,긴팔,,,,,,,,,,,,,,,,,,
4535,941371,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,,,,,
4536,941372,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,,,,,
4537,941373,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],,루즈,,,,,,,,,['무지'],,,,,,
4538,941374,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,,,,,
4539,941375,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,,,,,
4540,941376,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,,,,,
4541,941381,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,,['무지'],스키니,,,,,,화이트,티셔츠,,긴팔,['저지'],,루즈,,,,,,,,,['무지'],,,,,,
4542,945259,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,노멀,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4543,945260,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,노멀,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4544,945261,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4545,945262,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4546,945263,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4547,945264,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4548,945265,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4549,945266,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4550,945269,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4551,945270,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,노멀,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4552,945271,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4553,945272,톰보이,"하의, 상의",3,,,,,,,,,,베이지,,,,,,,,,,화이트,티셔츠,,긴팔,['우븐'],라운드넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
4554,945289,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,,베이지,,,,,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4555,945290,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
4556,945291,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
4557,945292,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],노멀,,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
4558,945293,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4559,945294,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4560,945295,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4561,945296,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4562,945299,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4563,945300,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4564,945301,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4565,945302,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4566,945303,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,7부소매,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4567,945304,톰보이,"아우터, 하의",4,하프,스카이블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,베이지,팬츠,['우븐'],['무지'],와이드,,,['싱글브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
4568,950580,톰보이,"아우터, 하의",4,노말,베이지,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4569,950583,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4570,950584,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4571,950586,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4572,950587,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4573,950588,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4574,950589,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4575,950590,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4576,950593,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4577,950594,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4578,950595,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4579,950596,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4580,950597,톰보이,"아우터, 하의",4,노말,카키,재킷,,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,950598,톰보이,"아우터, 하의",4,노말,카키,재킷,,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,950599,톰보이,"아우터, 하의",4,노말,카키,재킷,,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,950600,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4584,950603,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4585,950604,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4586,950605,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4587,950606,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4588,950607,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4589,950608,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4590,950609,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4591,950610,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4592,950613,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4593,950614,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4594,950615,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4595,950616,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['단추'],,,,,,,,,,,,,,,,,,,,,,,,
4596,950617,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['단추'],,,,,,,,,,,,,,,,,,,,,,,,
4597,950618,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4598,950619,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4599,950620,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4600,950623,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4601,950624,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
4602,950625,톰보이,"아우터, 하의",4,노말,카키,재킷,셔츠칼라,긴팔,['울/캐시미어'],,루즈,,,팬츠,['우븐'],,노멀,,,['단추'],,,,,,,,,,,,,,,,,,,,,,,,
4603,951393,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4604,951394,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4605,951396,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4606,951397,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4607,951398,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4608,951419,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,,,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4609,951424,톰보이,"하의, 상의",3,,,,,,,,,발목,카키,팬츠,['우븐'],['무지'],루즈,['롤업'],,,,,베이지,,,긴팔,,,,,,,,,,,,,,블랙,,,,
4610,957337,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4611,957338,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4612,957339,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4613,957340,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4614,957341,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4615,957344,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4616,957345,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4617,957346,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4618,957347,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4619,957348,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4620,957349,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4621,957350,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4622,957351,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4623,957354,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4624,957355,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4625,957356,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4626,957357,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4627,957358,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4628,957359,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,,노멀,화이트,탑,,긴팔,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
4629,957360,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4630,957361,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4631,957364,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4632,957365,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4633,957366,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4634,957367,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4635,957368,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4636,957369,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4637,957370,톰보이,"아우터, 하의",4,하프,브라운,코트,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
4638,957544,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4639,957545,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4640,957546,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4641,957547,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4642,957548,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4643,957549,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4644,957550,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4645,957551,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4646,957554,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4647,957555,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4648,957556,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4649,957557,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4650,957558,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4651,957559,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
4652,957560,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],벨보텀,,,,,노멀,화이트,니트웨어,,긴팔,['니트'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
