,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_옷깃,아우터_넥라인,상의_기장,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃
1250,660910,밀리터리,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,노말,카키,재킷,"['버클', '포켓', '단추', '띠']",긴팔,['우븐'],['무지'],노멀,,,터틀넥,,,,,,,,,,,,,
1251,664959,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,하프,카키,점퍼,['포켓'],긴팔,['우븐'],['무지'],루즈,,,,,,,베이지,브라운,,,긴팔,,,,,
1252,664960,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,하프,카키,점퍼,['포켓'],긴팔,['우븐'],['무지'],루즈,,,,,,,베이지,브라운,,,긴팔,,,,,
1253,664961,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,하프,카키,점퍼,['포켓'],긴팔,['우븐'],['무지'],루즈,,,,,,,베이지,브라운,,,긴팔,,,,,
1254,67465,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1255,67466,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1256,67467,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1257,67468,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1258,67469,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1259,67470,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1260,67471,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,"['드롭숄더', '비대칭']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1261,67475,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1262,67476,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,"['드롭숄더', '비대칭']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1263,67477,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1264,67478,밀리터리,"하의, 상의",3,미니,베이지,,팬츠,['우븐'],['무지'],와이드,화이트,,블라우스,['드롭숄더'],긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,"['버클', '포켓']",,,,,,,,,,,,,,,
1265,692715,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓', '단추']",,['우븐'],['무지'],라운드넥,노멀,
1266,692716,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓', '단추']",,['우븐'],['무지'],라운드넥,노멀,
1267,692717,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓', '단추']",,['우븐'],['무지'],라운드넥,노멀,
1268,692718,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓', '단추']",,['우븐'],['무지'],라운드넥,노멀,
1269,692721,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓', '단추']",,['우븐'],['무지'],라운드넥,노멀,
1270,692722,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓']",,['우븐'],['무지'],라운드넥,노멀,
1271,692723,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓']",,['우븐'],['무지'],라운드넥,노멀,
1272,692724,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓']",,['우븐'],['무지'],라운드넥,노멀,
1273,692725,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓']",,['우븐'],['무지'],라운드넥,노멀,
1274,692726,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,롱,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1275,692727,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,,카키,,,반팔,,,,,,,,,미니,,,드레스,"['버클', '포켓']",,['우븐'],['무지'],라운드넥,노멀,
1276,692728,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1277,692731,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1278,692732,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1279,692733,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1280,692734,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1281,692735,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1282,692736,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,,반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1283,692737,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,"['띠', '포켓']",반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1284,692738,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,롱,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1285,692741,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,"['띠', '포켓']",반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1286,692742,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,롱,카키,재킷,,반팔,['우븐'],,노멀,,,노카라,노멀,,,,,,,,,,,,
1287,692743,밀리터리,"아우터, 하의, 상의",10,미니,,,청바지,['데님'],['무지'],스키니,,,탑,,,['저지'],['무지'],브이넥,타이트,하프,카키,재킷,"['띠', '포켓']",반팔,['우븐'],['무지'],노멀,,,노카라,노멀,,,,,,,,,,,,
1288,702691,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],반팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1289,702692,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],반팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1290,702693,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],반팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1291,702694,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],7부소매,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1292,702695,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],7부소매,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1293,702696,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,반팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1294,702697,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,반팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1295,702700,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,7부소매,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1296,702701,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,7부소매,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1297,702710,밀리터리,"하의, 상의",3,발목,,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1298,702711,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1299,702712,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1300,702713,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1301,702714,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1302,702715,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1303,702716,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1304,702717,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1305,702720,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1306,702721,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1307,702722,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1308,702723,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1309,702724,밀리터리,"하의, 상의",3,발목,화이트,,팬츠,['우븐'],['무지'],노멀,카키,,셔츠,['포켓'],긴팔,['우븐'],['무지'],,루즈,,,,,,,,,,,,롱,,,,,,,,,,,,셔츠칼라
1310,736643,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1311,736644,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1312,736645,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1313,736646,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1314,736647,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1315,736648,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1316,736651,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,['스트링'],긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1317,736652,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,['스트링'],긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1318,736653,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,['스트링'],긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1319,736654,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1320,736655,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1321,736656,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1322,736657,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1323,736658,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1324,736661,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1325,736662,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],,노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링']",긴팔,['우븐'],['무지'],루즈,['롤업'],,후드,,,,,,,,,,,,,
1326,744092,밀리터리,"아우터, 하의, 상의",10,발목,,,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,['롤업'],,,,,,,,,,,,,,,
1327,744093,밀리터리,"아우터, 하의, 상의",10,발목,,,청바지,['데님'],['무지'],노멀,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,['롤업'],,,,,,,,,,,,,,,
1328,744097,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1329,744098,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1330,744099,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1331,744100,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1332,744101,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['무지'],라운드넥,,하프,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
1333,744102,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",7부소매,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1334,744103,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",7부소매,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1335,744106,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",반팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1336,744107,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",반팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1337,744108,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",반팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1338,744109,밀리터리,"아우터, 하의",4,발목,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,점퍼,"['단추', '스트링', '포켓']",반팔,['우븐'],['무지'],루즈,,,후드,,,,,,,,,,,,,
1339,744110,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,카키,재킷,['스트링'],반팔,['우븐'],['무지'],루즈,['롤업'],,,,,,,,,,,,,,,
1340,78216,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['니트'],,노멀,화이트,,니트웨어,,긴팔,['니트'],,터틀넥,노멀,노말,브라운,패딩,"['버클', '포켓', '퍼트리밍']",긴팔,['우븐'],,노멀,,,터틀넥,노멀,,,,,,,,,,,,
1341,78224,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['니트'],,노멀,,,,,,,,,,노말,브라운,패딩,"['버클', '포켓', '퍼트리밍']",긴팔,['우븐'],,노멀,,,터틀넥,,베이지,,,,,,,,,,,
1342,790560,밀리터리,"아우터, 하의",4,미니,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1343,790561,밀리터리,"아우터, 하의",4,미니,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1344,790562,밀리터리,"아우터, 하의",4,미니,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1345,790563,밀리터리,"아우터, 하의",4,미니,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1346,790564,밀리터리,"아우터, 하의",4,미니,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1347,790565,밀리터리,"아우터, 하의",4,미니,블루,,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,그린,재킷,['롤업'],긴팔,['우븐'],['무지'],노멀,['디스트로이드'],차이나칼라,,,,,,,,,,,,,,
1348,796929,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1349,796930,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1350,796931,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1351,796932,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1352,796933,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1353,796936,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1354,796937,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,['드롭숄더'],긴팔,['우븐'],['무지'],루즈,,,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],,루즈,
1355,796938,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,['드롭숄더'],긴팔,['우븐'],['무지'],루즈,,,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],,루즈,
1356,796939,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1357,796940,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1358,796941,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1359,796942,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1360,796943,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,미디,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
1361,796946,밀리터리,"아우터, 원피스",6,,,,,,,,,,,,,,,,,노말,카키,재킷,"['단추', '포켓', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,셔츠칼라,,,,,블랙,,드레스,"['플레어', '러플']",없음,['우븐'],['무지'],브이넥,루즈,
