,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_넥라인,아우터_기장,아우터_카테고리,아우터_디테일,아우터_소재,아우터_넥라인,아우터_핏,아우터_프린트,하의_디테일,하의_서브색상,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,아우터_색상,아우터_소매기장,아우터_서브색상,원피스_넥라인,아우터_옷깃,원피스_서브색상,원피스_옷깃
11250,676206,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11251,676207,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11252,676208,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11253,676209,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11254,676212,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],['슬릿'],,,,,,,,,,브라운,긴팔,,,,,
11255,676213,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11256,676214,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11257,676215,컨트리,"아우터, 하의",4,미디,블랙,스커트,['우븐'],['무지'],노멀,,,,,,,,,,,,노말,점퍼,"['포켓', '퀄팅']",['패딩'],,오버사이즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
11258,679294,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '셔링']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11259,679295,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '셔링']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11260,679296,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11261,679297,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11262,679298,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11263,679299,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11264,679300,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11265,679301,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11266,679311,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11267,679314,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11268,679315,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11269,679316,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11270,679317,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11271,679318,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프', '슬릿']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11272,679319,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11273,679320,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11274,679321,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11275,679324,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11276,679325,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,블루,,블라우스,,"['프릴', '퍼프']",7부소매,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11277,680597,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,"['셔링', '단추']",반팔,['린넨'],['무지'],노멀,브이넥,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11278,680599,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,"['셔링', '단추']",반팔,['린넨'],['무지'],노멀,브이넥,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11279,680602,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11280,680609,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11281,680612,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11282,680618,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11283,680622,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11284,680629,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11285,680632,컨트리,"하의, 상의",3,니렝스,화이트,스커트,['린넨'],['무지'],루즈,,베이지,,블라우스,,['셔링'],반팔,['린넨'],['무지'],노멀,,,,,,,,,['플레어'],,,,,,,,,,,,,,,,
11286,681163,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,7부소매,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11287,681164,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,7부소매,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11288,681168,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11289,681170,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11290,681171,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11291,681173,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11292,681174,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,베이지,,,,,,,,,,,,,,,
11293,681177,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,베이지,,,,,,,,,,,,,,,
11294,681178,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,베이지,,,,,,,,,,,,,,,
11295,681179,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,베이지,,,,,,,,,,,,,,,
11296,681181,컨트리,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,베이지,,,,,,,,,,,,,,,
11297,681190,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11298,681192,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11299,681194,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11300,681198,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11301,681200,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11302,681202,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11303,681204,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,유넥,,,,,,,,,,,,,,,,,,,,,,,,
11304,681208,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,
11305,681210,컨트리,"하의, 상의",3,발목,핑크,팬츠,['우븐'],['무지'],루즈,노멀,화이트,,티셔츠,,,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,
11306,681369,컨트리,"하의, 상의",3,미니,네이비,청바지,['데님'],['무지'],노멀,노멀,퍼플,베이지,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,"['패치워크', '롤업']",,,,,,,,,,,,,,,,
11307,681371,컨트리,"하의, 상의",3,미니,네이비,청바지,['데님'],['무지'],노멀,노멀,퍼플,베이지,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,"['패치워크', '롤업']",,,,,,,,,,,,,,,,
11308,681372,컨트리,"하의, 상의",3,미니,네이비,청바지,['데님'],['무지'],노멀,롱,퍼플,베이지,블라우스,폴로칼라,,7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['롤업'],,,,,,,,,,,,,,,,
11309,681377,컨트리,"하의, 상의",3,미니,네이비,청바지,['데님'],['무지'],노멀,노멀,퍼플,베이지,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,"['패치워크', '롤업']",,,,,,,,,,,,,,,,
11310,681378,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11311,681379,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11312,681380,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11313,681381,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11314,681384,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11315,681388,컨트리,"하의, 상의",3,미니,카키,스커트,['우븐'],['무지'],노멀,노멀,브라운,그린,블라우스,폴로칼라,['셔링'],7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
11316,681567,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,,,,7부소매,,,,,롱,재킷,,['우븐'],,루즈,['무지'],,,,,,,,,,,,,,,,,
11317,681568,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,,,,7부소매,,,,,롱,재킷,,['우븐'],,루즈,['무지'],,,,,,,,,,,,,,,,,
11318,681569,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,,,,7부소매,,,,,롱,재킷,,['우븐'],,루즈,['무지'],,,,,,,,,,,,,,,,,
11319,681570,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,,,,긴팔,,,,,롱,재킷,,['우븐'],,루즈,['무지'],,,,,,,,,,,,,,,,,
11320,681571,컨트리,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],와이드,,네이비,,블라우스,,,긴팔,['시폰'],['무지'],노멀,라운드넥,롱,재킷,,['우븐'],,루즈,['무지'],['셔링'],,,,,,,,,,,,,,,,
11321,681572,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,블라우스,,,긴팔,['시폰'],['무지'],노멀,라운드넥,롱,재킷,,['우븐'],,루즈,['무지'],['셔링'],,,,,,,,,,,,,,,,
11322,681573,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,블라우스,,,긴팔,['시폰'],['무지'],노멀,라운드넥,롱,재킷,,['우븐'],,루즈,['무지'],['셔링'],,,,,,,,,,,,,,,,
11323,681574,컨트리,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],와이드,,네이비,,블라우스,,,긴팔,['시폰'],['무지'],노멀,라운드넥,롱,재킷,,['우븐'],,루즈,['무지'],['셔링'],,,,,,,,,,,,,,,,
11324,681613,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,그레이,화이트,셔츠,,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11325,681614,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,그레이,화이트,셔츠,,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11326,681617,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,화이트,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11327,681618,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11328,681619,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11329,681620,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11330,681621,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11331,681622,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11332,681623,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11333,681624,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11334,681627,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,실버,그레이,셔츠,밴드칼라,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11335,681628,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,롱,실버,그레이,셔츠,,['포켓'],7부소매,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11336,681778,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11337,681779,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11338,681781,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11339,681782,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11340,681783,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11341,681784,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11342,681787,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11343,681788,컨트리,"하의, 상의",3,니렝스,,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11344,681789,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11345,681790,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11346,681791,컨트리,"하의, 상의",3,니렝스,,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11347,681792,컨트리,"하의, 상의",3,니렝스,,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11348,681793,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11349,681794,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,,,반팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11350,681797,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11351,681800,컨트리,"하의, 상의",3,니렝스,블랙,팬츠,['우븐'],['무지'],노멀,롱,실버,그레이,셔츠,밴드칼라,['포켓'],반팔,['우븐'],['스트라이프'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
11352,681837,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,그레이,,블라우스,,['프릴'],반팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11353,681838,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,롱,그레이,,블라우스,,"['프릴', '셔링']",반팔,['우븐'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
11354,681839,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,롱,그레이,,블라우스,,"['프릴', '셔링']",반팔,['우븐'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
11355,681840,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,그레이,,블라우스,,['프릴'],반팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11356,681842,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,롱,그레이,,블라우스,,"['프릴', '셔링']",반팔,['우븐'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
11357,681847,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,그레이,,블라우스,,['프릴'],반팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11358,681848,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,그레이,,블라우스,,['프릴'],반팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
11359,681849,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,롱,그레이,,블라우스,,"['프릴', '셔링']",반팔,['우븐'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
11360,681850,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,롱,그레이,,블라우스,,"['프릴', '셔링']",반팔,['우븐'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
11361,681851,컨트리,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,롱,그레이,,블라우스,,['프릴'],반팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
