,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_핏,아우터_프린트,원피스_기장,원피스_카테고리,원피스_디테일,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,아우터_옷깃,원피스_색상,원피스_소매기장,원피스_소재,원피스_서브색상,하의_서브색상,하의_소재,하의_프린트,상의_색상,상의_서브색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_기장,상의_디테일,상의_옷깃,원피스_옷깃
1359,930818,프레피,"아우터, 하의, 상의",10,노말,그레이,베스트,,민소매,['니트'],브이넥,루즈,발목,베이지,팬츠,,노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,['드롭숄더'],셔츠칼라,
1360,930819,프레피,"아우터, 하의, 상의",10,노말,그레이,베스트,,민소매,['니트'],브이넥,루즈,발목,베이지,팬츠,,노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,['드롭숄더'],셔츠칼라,
1361,930820,프레피,"아우터, 하의, 상의",10,노말,그레이,베스트,,민소매,['니트'],브이넥,루즈,발목,베이지,팬츠,,노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,['드롭숄더'],셔츠칼라,
1362,930823,프레피,"아우터, 하의, 상의",10,노말,그레이,베스트,,민소매,['니트'],브이넥,루즈,발목,베이지,팬츠,,노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],브이넥,루즈,노멀,['드롭숄더'],셔츠칼라,
1363,932738,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['체크'],라운드넥,노멀,,,와인,민소매,['울/캐시미어'],베이지,,,,화이트,,블라우스,긴팔,['우븐'],['무지'],라운드넥,루즈,,['프릴'],차이나칼라,
1364,932739,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['체크'],라운드넥,노멀,,,와인,민소매,['울/캐시미어'],,,,,화이트,,블라우스,긴팔,['우븐'],['무지'],라운드넥,루즈,,['프릴'],차이나칼라,
1365,932740,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['체크'],라운드넥,노멀,,,와인,민소매,['울/캐시미어'],,,,,화이트,,블라우스,긴팔,['우븐'],['무지'],라운드넥,루즈,,['프릴'],차이나칼라,
1366,940,프레피,"아우터, 하의",4,노말,,가디건,['자수'],,['니트'],브이넥,노멀,미니,,스커트,,스키니,['카무플라쥬'],,,,,,,,,,,,,,['우븐'],,,,,,,,,,,,,
1367,94825,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1368,94826,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1369,94827,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1370,94828,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1371,94829,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1372,94830,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,반팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1373,94834,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,반팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1374,94835,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,반팔,['저지'],['무지'],,루즈,노멀,,,
1375,94836,프레피,"하의, 상의",3,,,,,,,,,미니,스카이블루,스커트,,노멀,,,,,,,,,,,,,,,['데님'],['무지'],핑크,,셔츠,반팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1376,94837,프레피,"하의, 상의",3,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,,,,,,핑크,,셔츠,반팔,['저지'],['무지'],라운드넥,루즈,노멀,['단추'],폴로칼라,
1377,949915,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1378,949916,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1379,949917,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1380,949918,프레피,"하의, 상의",3,,,,,,,,,미니,,스커트,,노멀,,,,,,,,,,,,,,,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1381,949919,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1382,949920,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1383,949923,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1384,949924,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1385,949925,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1386,949926,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1387,949927,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1388,949928,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1389,949929,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1390,949930,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1391,949933,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1392,949934,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1393,949935,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1394,949938,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1395,949939,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],실버,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1396,949940,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1397,949943,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1398,949944,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1399,949945,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1400,949946,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1401,949947,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1402,949948,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1403,949949,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1404,949950,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1405,949953,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1406,949954,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1407,949955,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1408,949956,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1409,949957,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1410,949958,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1411,949959,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1412,949960,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1413,949963,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1414,949964,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1415,949965,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1416,949966,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1417,949967,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1418,949970,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1419,949973,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1420,949974,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1421,949975,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1422,949976,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1423,949977,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1424,949978,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1425,949979,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1426,949980,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1427,949983,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1428,949984,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1429,949985,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1430,949986,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1431,949987,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1432,949988,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1433,949989,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1434,949990,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1435,949993,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1436,949994,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1437,949995,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1438,949996,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1439,949997,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1440,949998,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1441,949999,프레피,"아우터, 하의",4,,브라운,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1442,950000,프레피,"아우터, 하의",4,,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1443,950003,프레피,"아우터, 하의",4,노말,베이지,재킷,['단추'],긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1444,950004,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],핑크,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1445,950005,프레피,"하의, 상의",3,,,,,,,,,미니,베이지,스커트,,노멀,,,,,,,,,,,,,,브라운,['울/캐시미어'],['체크'],핑크,,티셔츠,긴팔,['저지'],['무지'],터틀넥,타이트,,,,
1446,950009,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1447,950010,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1448,950015,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1449,950016,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1450,950017,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1451,950018,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1452,950019,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1453,950020,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1454,950023,프레피,"아우터, 하의",4,노말,베이지,재킷,,긴팔,['울/캐시미어'],라운드넥,노멀,미니,베이지,스커트,,노멀,['체크'],,,,,,,브라운,,,,,,브라운,['울/캐시미어'],['체크'],,,,,,,,,,,,
1455,950944,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1456,950945,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1457,950946,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1458,950947,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1459,950948,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1460,950949,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1461,950950,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1462,950955,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1463,950956,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1464,950957,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1465,950958,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1466,950961,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1467,950964,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],,루즈,노멀,,,
1468,950965,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,,,
1469,950966,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,,,
1470,950967,프레피,"하의, 상의",3,,,,,,,,,,블랙,,,,,,,,,,,,,,,,,그레이,,,블랙,,티셔츠,긴팔,['저지'],['무지'],라운드넥,루즈,노멀,,,
