,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,아우터_옷깃,원피스_기장,원피스_카테고리,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_기장,상의_색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,아우터_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃,원피스_디테일
1252,595799,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['플레어', '비대칭', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1253,595802,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['플레어', '러플', '퍼프']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1254,595803,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['플레어', '비대칭']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1255,595804,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['플레어', '비대칭']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1256,595805,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1257,595806,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1258,595807,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1259,595808,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1260,595809,오리엔탈,"하의, 상의",3,,,,,,,,,,,그레이,,,,,,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1261,595812,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1262,595813,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1263,595814,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1264,595815,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['퍼프', '러플', '비대칭']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1265,595816,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1266,595817,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1267,595818,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1268,595819,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,['포켓'],['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],,루즈,베이지,,,,,,,
1269,595822,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,그레이,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,,"['비대칭', '퍼프', '러플']",7부소매,"['실크', '우븐']",['플로럴'],라운드넥,루즈,베이지,,,,,,,
1270,595852,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,,['우븐'],['무지'],와이드,,,,,,,,,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
1271,595853,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,,['우븐'],['무지'],와이드,,,,,,,,,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
1272,595854,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,,['우븐'],['무지'],와이드,,,,,,,,,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
1273,595855,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,['포켓'],['우븐'],['무지'],와이드,,,,,,,,롱,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1274,595856,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,['포켓'],['우븐'],['무지'],와이드,,,,,,,,롱,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1275,595857,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,,['우븐'],['무지'],와이드,,,,,,,,롱,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1276,595858,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,스커트,,['우븐'],['무지'],와이드,,,,,,,,,레드,블라우스,,['퍼프'],7부소매,['우븐'],['무지'],브이넥,루즈,,,,,,,,
1277,595859,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['퍼프', '셔링']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1278,595862,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['슬릿', '퍼프', '포켓']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1279,595863,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['슬릿', '퍼프', '포켓']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1280,595864,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['슬릿', '퍼프', '포켓']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1281,595865,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['퍼프', '셔링']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1282,595866,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['퍼프', '셔링']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1283,595867,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,"['슬릿', '퍼프', '포켓']",7부소매,['우븐'],['무지'],라운드넥,루즈,블랙,,,,,,,
1284,595868,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,티셔츠,,['퍼프'],,['우븐'],['무지'],,루즈,,,,,,,,
1285,595869,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,['퍼프'],,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1286,595872,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,['퍼프'],,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1287,595873,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,['퍼프'],,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1288,595874,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,['포켓'],민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,티셔츠,,['퍼프'],,['우븐'],['무지'],,루즈,,,,,,,,
1289,595875,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,,민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,티셔츠,,['퍼프'],,['우븐'],['무지'],,루즈,,,,,,,,
1290,595876,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,['포켓'],민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,티셔츠,,['퍼프'],,['우븐'],['무지'],,루즈,,,,,,,,
1291,595877,오리엔탈,"아우터, 하의, 상의",10,롱,블랙,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,['퍼프'],,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1292,595878,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,티셔츠,,,,['우븐'],['무지'],,루즈,,,,,,,,
1293,595879,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,스카이블루,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,블랙,티셔츠,,,7부소매,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1294,595882,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,,,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1295,595883,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,,,['우븐'],['무지'],,루즈,,,,,,,,
1296,595884,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,,,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1297,595885,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,['포켓'],민소매,['우븐'],['무지'],노카라,루즈,발목,스카이블루,팬츠,['슬릿'],['우븐'],['무지'],와이드,,,,,,,,,블랙,티셔츠,,,7부소매,['우븐'],['무지'],,루즈,,,,,,,,
1298,595886,오리엔탈,"아우터, 하의, 상의",10,롱,그레이,가디건,"['포켓', '체인']",민소매,['우븐'],['무지'],노카라,루즈,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,,티셔츠,,,,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
1299,597140,오리엔탈,"아우터, 하의, 상의",10,롱,,재킷,"['단추', '비즈']",,['우븐'],,,노멀,발목,블랙,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,화이트,,,,반팔,,,,,블랙,,,,,,,
1300,597141,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1301,597144,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1302,597145,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1303,597146,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1304,597147,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,팬츠,,['우븐'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1305,597148,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1306,597149,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1307,597150,오리엔탈,"아우터, 하의",4,롱,네이비,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,화이트,,,,,,
1308,597151,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1309,597154,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1310,597155,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1311,597156,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1312,597157,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1313,597158,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1314,597159,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1315,597160,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1316,597161,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,네이비,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1317,597164,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,"['단추', '비즈']",반팔,['우븐'],,,노멀,발목,블루,청바지,"['스티치', '포켓']",['데님'],['무지'],스키니,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1318,597165,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,['비즈'],반팔,['우븐'],['무지'],,노멀,발목,블루,팬츠,['포켓'],['데님'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1319,597166,오리엔탈,"아우터, 하의",4,롱,화이트,재킷,['비즈'],반팔,['우븐'],['무지'],,노멀,발목,블루,팬츠,['포켓'],['데님'],['무지'],노멀,밴드칼라,,,,,,,,,,,,,,,,,,실버,,,,,,
1320,597400,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1321,597401,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1322,597404,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1323,597405,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1324,597406,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1325,597407,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1326,597408,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1327,597409,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1328,597410,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,네이비,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,브라운,,,,,,,
1329,597411,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1330,597414,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1331,597415,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1332,597416,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1333,597417,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1334,597418,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1335,597419,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1336,597420,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1337,597421,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,노멀,,,,,,,,롱,와인,블라우스,,,긴팔,['우븐'],['그래픽'],라운드넥,루즈,레드,,,,,,,
1338,597455,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1339,597456,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1340,597457,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1341,597458,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1342,597459,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1343,597460,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1344,597461,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1345,597464,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1346,597465,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1347,597466,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1348,597467,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1349,597468,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1350,597469,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1351,597470,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,실버,,,,,,,
1352,597471,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,베이지,,,,,,,
1353,597474,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,베이지,,,,,,,
1354,597475,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,노멀,블랙,블라우스,,,긴팔,['우븐'],"['그래픽', '플로럴']",보트넥,노멀,베이지,,,,,,,
1355,597476,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,블랙,블라우스,밴드칼라,['비대칭'],긴팔,['우븐'],['그래픽'],,노멀,와인,,,,,,,
1356,597477,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],,스키니,,,,,,,,롱,블랙,블라우스,밴드칼라,['비대칭'],긴팔,['우븐'],['그래픽'],,노멀,와인,,,,,,,
